시도명,시군구명,읍면동명,민원일자_월,꼬리물기_건수,불법유턴_건수,불법좌회전_건수,신호위반_건수,역주행_건수,정지선침범_건수,중앙선침범_건수,지정차로위반_건수,진로변경방법위반_건수
강원특별자치도,춘천시,소양로3가,3월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,소양로3가,8월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,춘천시,소양로3가,9월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,춘천시,소양로3가,11월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,춘천시,소양로4가,1월,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
강원특별자치도,춘천시,소양로4가,10월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,소양로4가,12월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,송암동,3월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,춘천시,송암동,7월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,춘천시,신동,11월,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,신동면,3월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,신동면,4월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,신동면,5월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,춘천시,신동면,6월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,춘천시,신동면,7월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,춘천시,신동면,8월,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,춘천시,신동면,10월,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,신동면,11월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,신동면,12월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
강원특별자치도,춘천시,신북읍,1월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,신북읍,3월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
강원특별자치도,춘천시,신북읍,4월,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
강원특별자치도,춘천시,신북읍,5월,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,신북읍,7월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,춘천시,신북읍,8월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,신북읍,10월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,춘천시,신북읍,12월,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
강원특별자치도,춘천시,약사동,6월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,약사동,10월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,춘천시,옥천동,1월,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
강원특별자치도,춘천시,옥천동,8월,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,춘천시,옥천동,10월,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,온의동,1월,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,춘천시,온의동,2월,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,춘천시,온의동,3월,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,춘천시,온의동,4월,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,춘천시,온의동,5월,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,온의동,6월,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0
강원특별자치도,춘천시,온의동,7월,0.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,2.0
강원특별자치도,춘천시,온의동,8월,0.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0
강원특별자치도,춘천시,온의동,9월,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
강원특별자치도,춘천시,온의동,10월,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0
강원특별자치도,춘천시,온의동,11월,0.0,0.0,5.0,2.0,0.0,1.0,1.0,1.0,5.0
강원특별자치도,춘천시,온의동,12월,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,4.0
강원특별자치도,춘천시,요선동,1월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,춘천시,요선동,9월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,춘천시,요선동,11월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,춘천시,요선동,12월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,우두동,1월,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
강원특별자치도,춘천시,우두동,3월,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,춘천시,우두동,4월,0.0,1.0,9.0,1.0,3.0,0.0,3.0,3.0,1.0
강원특별자치도,춘천시,우두동,5월,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,우두동,6월,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0
강원특별자치도,춘천시,우두동,7월,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,우두동,8월,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,우두동,9월,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,우두동,10월,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,춘천시,우두동,11월,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,우두동,12월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,운교동,1월,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,운교동,4월,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,춘천시,운교동,6월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,운교동,7월,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,운교동,8월,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,춘천시,운교동,10월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
강원특별자치도,춘천시,운교동,11월,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,춘천시,조양동,2월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,춘천시,조양동,7월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,조양동,11월,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,춘천시,죽림동,6월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,죽림동,7월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,죽림동,10월,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,죽림동,12월,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,춘천시,중도동,12월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,춘천시,중앙로1가,1월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
강원특별자치도,춘천시,중앙로1가,4월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,중앙로1가,5월,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,중앙로1가,6월,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,춘천시,중앙로1가,11월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,중앙로2가,2월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,춘천시,중앙로2가,5월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
강원특별자치도,춘천시,중앙로2가,6월,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,중앙로2가,8월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,중앙로2가,11월,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
강원특별자치도,춘천시,중앙로3가,9월,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
강원특별자치도,춘천시,중앙로3가,12월,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,춘천시,칠전동,4월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,칠전동,5월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,춘천시,칠전동,6월,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
강원특별자치도,춘천시,칠전동,8월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,퇴계동,1월,2.0,1.0,3.0,5.0,0.0,4.0,1.0,1.0,4.0
강원특별자치도,춘천시,퇴계동,2월,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
강원특별자치도,춘천시,퇴계동,3월,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
강원특별자치도,춘천시,퇴계동,4월,0.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0
강원특별자치도,춘천시,퇴계동,5월,1.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0
강원특별자치도,춘천시,퇴계동,6월,0.0,2.0,4.0,6.0,1.0,1.0,0.0,1.0,3.0
강원특별자치도,춘천시,퇴계동,7월,1.0,0.0,2.0,6.0,1.0,3.0,2.0,0.0,3.0
강원특별자치도,춘천시,퇴계동,8월,0.0,0.0,4.0,4.0,0.0,2.0,1.0,1.0,3.0
강원특별자치도,춘천시,퇴계동,9월,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0
강원특별자치도,춘천시,퇴계동,10월,0.0,1.0,2.0,2.0,0.0,4.0,2.0,0.0,4.0
강원특별자치도,춘천시,퇴계동,11월,2.0,3.0,3.0,7.0,0.0,4.0,4.0,0.0,4.0
강원특별자치도,춘천시,퇴계동,12월,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0
강원특별자치도,춘천시,효자동,1월,0.0,0.0,5.0,4.0,1.0,0.0,2.0,0.0,4.0
강원특별자치도,춘천시,효자동,2월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,춘천시,효자동,3월,0.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0
강원특별자치도,춘천시,효자동,4월,0.0,0.0,3.0,4.0,0.0,3.0,3.0,0.0,2.0
강원특별자치도,춘천시,효자동,5월,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,춘천시,효자동,6월,0.0,0.0,4.0,8.0,0.0,1.0,2.0,0.0,1.0
강원특별자치도,춘천시,효자동,7월,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0
강원특별자치도,춘천시,효자동,8월,0.0,2.0,1.0,4.0,0.0,2.0,2.0,0.0,3.0
강원특별자치도,춘천시,효자동,9월,0.0,2.0,3.0,4.0,1.0,4.0,1.0,0.0,1.0
강원특별자치도,춘천시,효자동,10월,0.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,2.0
강원특별자치도,춘천시,효자동,11월,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0
강원특별자치도,춘천시,효자동,12월,0.0,0.0,1.0,4.0,2.0,1.0,3.0,0.0,1.0
강원특별자치도,춘천시,후평동,1월,0.0,0.0,3.0,7.0,0.0,0.0,2.0,0.0,3.0
강원특별자치도,춘천시,후평동,2월,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0
강원특별자치도,춘천시,후평동,3월,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0
강원특별자치도,춘천시,후평동,4월,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0
강원특별자치도,춘천시,후평동,5월,0.0,1.0,2.0,5.0,0.0,0.0,3.0,0.0,3.0
강원특별자치도,춘천시,후평동,6월,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0
강원특별자치도,춘천시,후평동,7월,0.0,0.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0
강원특별자치도,춘천시,후평동,8월,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0
강원특별자치도,춘천시,후평동,9월,0.0,2.0,3.0,4.0,1.0,3.0,3.0,0.0,3.0
강원특별자치도,춘천시,후평동,10월,1.0,1.0,5.0,3.0,0.0,3.0,3.0,0.0,4.0
강원특별자치도,춘천시,후평동,11월,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0
강원특별자치도,춘천시,후평동,12월,0.0,0.0,1.0,5.0,0.0,2.0,3.0,0.0,3.0
강원특별자치도,태백시,문곡동,11월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,태백시,원동,3월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,태백시,장성동,2월,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,태백시,장성동,4월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,태백시,장성동,5월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,태백시,통동,11월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,태백시,화전동,1월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,태백시,화전동,3월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,태백시,화전동,4월,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,태백시,화전동,5월,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,태백시,화전동,7월,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
강원특별자치도,태백시,화전동,8월,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,태백시,화전동,10월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,태백시,화전동,11월,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
강원특별자치도,태백시,황지동,3월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,태백시,황지동,6월,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
강원특별자치도,태백시,황지동,7월,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,태백시,황지동,8월,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,태백시,황지동,10월,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0
강원특별자치도,태백시,황지동,12월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,평창군,대관령면,5월,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
강원특별자치도,평창군,대관령면,6월,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
강원특별자치도,평창군,대관령면,8월,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
강원특별자치도,평창군,대관령면,10월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,평창군,대관령면,11월,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,평창군,대화면,8월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,평창군,대화면,9월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,평창군,미탄면,6월,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
강원특별자치도,평창군,봉평면,4월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,평창군,봉평면,6월,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,평창군,봉평면,8월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,평창군,봉평면,10월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,평창군,봉평면,12월,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
강원특별자치도,평창군,용평면,3월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,평창군,용평면,5월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
강원특별자치도,평창군,용평면,6월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,평창군,용평면,7월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
강원특별자치도,평창군,용평면,8월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
강원특별자치도,평창군,용평면,9월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,평창군,용평면,10월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,평창군,진부면,1월,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
강원특별자치도,평창군,진부면,2월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
강원특별자치도,평창군,진부면,3월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
강원특별자치도,평창군,진부면,5월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,평창군,진부면,6월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,평창군,진부면,8월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,평창군,진부면,9월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,평창군,진부면,10월,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
강원특별자치도,평창군,진부면,12월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
강원특별자치도,평창군,평창읍,8월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,평창군,평창읍,12월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,홍천군,남면,6월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,홍천군,남면,7월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,홍천군,남면,8월,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
강원특별자치도,홍천군,내촌면,2월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,홍천군,내촌면,3월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,홍천군,내촌면,7월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,홍천군,내촌면,9월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,홍천군,내촌면,10월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,홍천군,내촌면,12월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
강원특별자치도,홍천군,두촌면,4월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,홍천군,두촌면,6월,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
강원특별자치도,홍천군,북방면,1월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
강원특별자치도,홍천군,북방면,3월,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,홍천군,북방면,4월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,홍천군,북방면,5월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,홍천군,북방면,6월,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
강원특별자치도,홍천군,북방면,7월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,홍천군,북방면,8월,0.0,0.0,2.0,4.0,8.0,0.0,10.0,0.0,133.0
강원특별자치도,홍천군,북방면,9월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
강원특별자치도,홍천군,북방면,11월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,홍천군,북방면,12월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,홍천군,서면,4월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,홍천군,서면,8월,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
강원특별자치도,홍천군,서면,9월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,홍천군,서면,10월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
강원특별자치도,홍천군,서면,11월,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
강원특별자치도,홍천군,서면,12월,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,홍천군,서석면,6월,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
강원특별자치도,홍천군,서석면,12월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,홍천군,홍천읍,1월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,홍천군,홍천읍,3월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,홍천군,홍천읍,5월,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0
강원특별자치도,홍천군,홍천읍,6월,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,홍천군,홍천읍,7월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,홍천군,홍천읍,8월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,홍천군,홍천읍,9월,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
강원특별자치도,홍천군,홍천읍,10월,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
강원특별자치도,홍천군,홍천읍,11월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,홍천군,홍천읍,12월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,홍천군,화촌면,1월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,홍천군,화촌면,2월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,홍천군,화촌면,3월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,홍천군,화촌면,4월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
강원특별자치도,홍천군,화촌면,5월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
강원특별자치도,홍천군,화촌면,6월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,홍천군,화촌면,7월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,홍천군,화촌면,8월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
강원특별자치도,홍천군,화촌면,9월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,홍천군,화촌면,10월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
강원특별자치도,홍천군,화촌면,12월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,화천군,간동면,4월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,화천군,간동면,6월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,화천군,간동면,7월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,화천군,간동면,9월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,화천군,사내면,6월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,화천군,사내면,11월,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
강원특별자치도,화천군,하남면,7월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,화천군,하남면,8월,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
강원특별자치도,화천군,하남면,12월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,화천군,화천읍,7월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,화천군,화천읍,10월,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,화천군,화천읍,11월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,횡성군,공근면,1월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,횡성군,공근면,8월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,횡성군,공근면,10월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,횡성군,둔내면,3월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
강원특별자치도,횡성군,둔내면,4월,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
강원특별자치도,횡성군,둔내면,5월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
강원특별자치도,횡성군,둔내면,6월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
